user_id,age,annual_income,country,duolingo_platform,duolingo_subscriber,duolingo_usage,employment_status,future_contact,gender,other_resources,primary_language_commitment,primary_language_review,primary_language_motivation,primary_language_motivation_followup,primary_language_proficiency,student,survey_complete,time_spent_seconds,duolingo_start_date,highest_course_progress,took_placement_test,purchased_subscription,highest_crown_count,n_active_days,n_lessons_started,n_lessons_completed,longest_streak,n_days_on_platform
35ce866172c911e99839dca9049399ef,35 - 54,"$76,000 - $150,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,0,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Beginner,Not currently a student,TRUE,636,2018-10-11T16:36:00Z,12,FALSE,TRUE,49,24,258,239,23,24
35ce86ee72c911e9a557dca9049399ef,75 or older,"$0 - $10,000",DE,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Female,2,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am preparing for a trip,"I want to learn some basics in the local language,I want to show respect by speaking the local language,I have an upcoming trip",Advanced,Not currently a student,TRUE,329,2017-08-15T15:45:00Z,38,TRUE,TRUE,174,80,215,176,47,446
35ce877072c911e9b4badca9049399ef,35 - 54,"$11,000 - $25,000",DE,Android phone or tablet,"No, I have never paid for Duolingo Plus",Monthly,Unemployed,TRUE,Male,1,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to connect with my heritage or identity,,Advanced,Not currently a student,TRUE,546,2017-03-26T18:33:00Z,31,FALSE,FALSE,173,3,10,10,2,588
35ce87f372c911e9a33edca9049399ef,55 - 74,"$11,000 - $25,000",DE,Android phone or tablet,"No, I have never paid for Duolingo Plus",Weekly,Retired,FALSE,Female,1,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to connect with my heritage or identity,,Intermediate,No Response,TRUE,435,2016-09-17T15:57:00Z,22,TRUE,FALSE,0,3,12,11,1,778
35ce888a72c911e98de9dca9049399ef,18-34,"$11,000 - $25,000",BR,Web browser,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,TRUE,Male,3,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am preparing for a trip,"I want to learn some basics in the local language,Someday I would like to travel to a country that uses this language",Intermediate,Not currently a student,TRUE,181,2016-03-17T16:31:00Z,31,TRUE,FALSE,72,3,40,42,3,962
35ce891472c911e9b4a3dca9049399ef,55 - 74,No Response,MX,Web browser,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Male,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to connect with my heritage or identity,,Intermediate,Not currently a student,TRUE,189,2018-09-04T14:23:00Z,23,TRUE,TRUE,136,62,853,840,62,61
35ce899772c911e9ad45dca9049399ef,18-34,"$0 - $10,000",DE,iPhone or iPad,"No, but I have previously paid for Duolingo Plus",Daily,Employed part-time,FALSE,Female,3,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,"I want to spend less time on social media,Other (please specify)",Beginner,Full-time student,TRUE,376,2018-08-30T15:30:00Z,27,TRUE,TRUE,65,27,108,91,11,66
35ce8a1772c911e9b7efdca9049399ef,55 - 74,"$11,000 - $25,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Female,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,Other (please specify),Intermediate,No Response,TRUE,215,2017-04-03T15:35:00Z,33,TRUE,TRUE,151,68,287,218,7,580
35ce8a9972c911e9897bdca9049399ef,35 - 54,"$26,000 - $75,000",FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,TRUE,Female,3,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to connect with my heritage or identity,,Intermediate,Not currently a student,TRUE,299,2018-03-03T22:36:00Z,25,FALSE,FALSE,236,66,421,404,153,246
35ce8b2672c911e9bc02dca9049399ef,35 - 54,No Response,FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Weekly,Employed part-time,TRUE,Female,1,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"It's been a lifelong goal to learn this language,Language learning is a hobby",Advanced,No Response,TRUE,258,2018-10-19T20:34:00Z,23,TRUE,FALSE,48,6,18,19,1,16
35ce8ba872c911e9b68adca9049399ef,35 - 54,"$11,000 - $25,000",DE,iPhone or iPad,"No, I have never paid for Duolingo Plus",Monthly,Unemployed,TRUE,Female,5,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am preparing for a trip,"I want to learn some basics in the local language,I want to communicate with locals in a meaningful way,I want to show respect by speaking the local language,Someday I would like to travel to a country that uses this language",Beginner,Part-time student,TRUE,420,2014-07-07T13:58:00Z,15,FALSE,FALSE,20,3,3,2,0,1581
35ce8c2b72c911e99a22dca9049399ef,75 or older,"$151,000 or more",DE,Web browser,"No, I have never paid for Duolingo Plus",Daily,Retired,TRUE,Male,5,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time playing games,I want to spend less time watching or reading the news",Advanced,Not currently a student,TRUE,620,2015-08-07T12:52:00Z,41,TRUE,FALSE,392,93,878,871,440,1185
35ce8cab72c911e9b17bdca9049399ef,55 - 74,No Response,FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Female,3,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to keep my brain healthy,,Beginner,Not currently a student,TRUE,446,2018-10-10T16:45:00Z,3,FALSE,TRUE,24,24,242,236,10,25
35ce8d2372c911e99e86dca9049399ef,35 - 54,"$26,000 - $75,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Female,2,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time playing games",Beginner,Not currently a student,TRUE,271,2017-11-12T13:54:00Z,28,TRUE,TRUE,117,87,193,180,125,357
35ce8da672c911e9933ddca9049399ef,35 - 54,"$26,000 - $75,000",FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,FALSE,Male,1,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,,Intermediate,Not currently a student,TRUE,536,2017-07-08T11:37:00Z,31,TRUE,FALSE,16,44,179,163,31,484
35ce8e2672c911e9bea2dca9049399ef,55 - 74,"$0 - $10,000",RU,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Retired,TRUE,Female,0,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Beginner,Not currently a student,TRUE,544,2013-10-07T02:38:00Z,14,FALSE,FALSE,13,20,104,93,5,1854
35ce8ea872c911e9b21adca9049399ef,75 or older,"$11,000 - $25,000",FR,Web browser,"Yes, I currently pay for Duolingo Plus",Daily,Retired,FALSE,Female,1,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to improve relationships with some of the people in my life,"I want to better communicate with people in my community (neighbors, coworkers, etc.),I want to learn this language together with my family",Intermediate,Not currently a student,TRUE,620,2018-06-23T18:31:00Z,31,TRUE,TRUE,275,92,548,491,88,134
35ce8f2e72c911e9b403dca9049399ef,18-34,"$0 - $10,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,3,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to improve relationships with some of the people in my life,I want to learn this language together with my family,Beginner,Not currently a student,TRUE,1032,2012-11-22T19:01:00Z,35,TRUE,TRUE,160,95,955,909,134,2173
35ce8fae72c911e993b9dca9049399ef,18-34,"$0 - $10,000",FR,Web browser,"No, but I have previously paid for Duolingo Plus",Daily,Unemployed,TRUE,Male,0,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am interested in a culture that speaks this language,Other (please specify),Beginner,Full-time student,TRUE,340,2018-06-18T19:58:00Z,31,TRUE,TRUE,65,87,271,258,126,139
35ce903072c911e98962dca9049399ef,35 - 54,"$0 - $10,000",TW,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Unemployed,TRUE,Male,1,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to be able to speak the local language where I live,I am studying abroad,Beginner,Not currently a student,TRUE,426,2018-08-17T12:29:00Z,13,FALSE,FALSE,97,70,961,828,33,79
35ce90b072c911e99a58dca9049399ef,18-34,"$0 - $10,000",FR,Web browser,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,3,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,"I want to spend less time playing games,I want to spend less time watching or reading the news",Advanced,Full-time student,TRUE,977,2018-04-07T21:46:00Z,34,TRUE,TRUE,257,91,384,334,190,211
35ce915172c911e9bdc1dca9049399ef,35 - 54,"$0 - $10,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,5,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,"I am an expat,I am studying abroad",Intermediate,Not currently a student,TRUE,414,2017-10-18T20:56:00Z,31,FALSE,TRUE,175,57,552,531,47,382
35ce91d472c911e9b14adca9049399ef,55 - 74,"$11,000 - $25,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Male,0,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to improve relationships with some of the people in my life,,Beginner,Not currently a student,TRUE,299,2018-04-05T17:23:00Z,33,TRUE,TRUE,191,95,602,576,152,213
35ce925e72c911e9ad76dca9049399ef,75 or older,No Response,DE,Web browser,"No, I have never paid for Duolingo Plus",Daily,Retired,TRUE,Male,2,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am interested in a culture that speaks this language,"To better understand the ""pop culture"" in this language",Intermediate,Part-time student,TRUE,628,2016-06-07T18:29:00Z,31,FALSE,FALSE,104,95,193,189,63,880
35ce92e172c911e9b57fdca9049399ef,55 - 74,"$76,000 - $150,000",MX,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Male,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to keep my brain healthy,,Beginner,Not currently a student,TRUE,330,2016-01-16T16:48:00Z,1,FALSE,FALSE,238,95,287,286,475,1023
35ce936672c911e991fadca9049399ef,55 - 74,No Response,DE,Android phone or tablet,"No, I have never paid for Duolingo Plus",Weekly,Retired,FALSE,Female,0,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to improve relationships with some of the people in my life,"I want to better communicate with my significant other or their family,I want to better communicate with my grandparents, grandchildren, or other relatives",Intermediate,Not currently a student,TRUE,325,2016-12-27T17:44:00Z,31,TRUE,FALSE,0,45,123,122,16,677
35ce93e672c911e9bc8ddca9049399ef,18-34,"$11,000 - $25,000",BR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Female,0,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,I am an immigrant,Intermediate,Not currently a student,TRUE,324,2018-08-22T17:43:00Z,11,FALSE,FALSE,80,53,651,598,22,74
35ce947a72c911e9b608dca9049399ef,18-34,"$11,000 - $25,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,1,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am preparing for a trip,"Other (please specify),Someday I would like to travel to a country that uses this language",Beginner,Not currently a student,TRUE,322,2018-10-28T12:01:00Z,28,TRUE,TRUE,47,8,168,162,8,7
35ce94fd72c911e9b3a6dca9049399ef,55 - 74,"$26,000 - $75,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Male,0,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to connect with my heritage or identity,,Beginner,Not currently a student,TRUE,381,2018-09-05T20:31:00Z,31,TRUE,TRUE,111,61,460,438,61,60
35ce958072c911e99cdfdca9049399ef,35 - 54,No Response,FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,No Response,3,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to advance professionally or economically,Other (please specify),Beginner,Not currently a student,TRUE,298,2017-03-09T08:24:00Z,33,TRUE,TRUE,107,48,419,412,47,605
35ce960272c911e99a55dca9049399ef,35 - 54,"$151,000 or more",RU,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Male,2,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to be able to speak the local language where I live,I am a refugee,Intermediate,Part-time student,TRUE,1413,2016-03-09T16:18:00Z,34,TRUE,TRUE,196,94,266,237,639,970
35ce968572c911e9bc8adca9049399ef,35 - 54,"$26,000 - $75,000",FR,Web browser,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,TRUE,Male,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,,Intermediate,Not currently a student,TRUE,510,2018-09-27T19:50:00Z,14,TRUE,FALSE,95,30,228,219,5,38
35ce970772c911e9aeeddca9049399ef,18-34,"$0 - $10,000",FR,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,FALSE,Female,4,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Beginner,Full-time student,TRUE,260,2018-01-15T23:00:00Z,21,TRUE,FALSE,53,23,73,62,6,293
35ce980a72c911e9abcadca9049399ef,55 - 74,No Response,FR,iPhone or iPad,"No, but I have previously paid for Duolingo Plus",Daily,No Response,TRUE,Male,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am preparing for a trip,"I want to communicate with locals in a meaningful way,Someday I would like to travel to a country that uses this language,I am planning to move to a different country",Advanced,No Response,TRUE,310,2016-05-16T17:21:00Z,33,TRUE,TRUE,176,94,773,751,894,902
35ce988c72c911e9815ddca9049399ef,35 - 54,No Response,FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed part-time,TRUE,Male,3,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am preparing for a trip,"I want to learn some basics in the local language,I want to communicate with locals in a meaningful way,I want to show respect by speaking the local language,Other (please specify)",Intermediate,Not currently a student,TRUE,383,2016-10-30T14:53:00Z,55,TRUE,TRUE,397,95,115,113,733,735
35ce991772c911e98004dca9049399ef,55 - 74,"$26,000 - $75,000",FR,Android phone or tablet,I don't know if I pay for Duolingo Plus,Daily,Employed full-time,TRUE,Female,0,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to improve relationships with some of the people in my life,"I want to better communicate with my grandparents, grandchildren, or other relatives",Intermediate,Not currently a student,TRUE,359,2018-07-10T15:23:00Z,16,TRUE,TRUE,109,89,817,768,68,117
35ce999972c911e9b469dca9049399ef,55 - 74,"$0 - $10,000",DE,Web browser,I don't know if I pay for Duolingo Plus,Daily,Retired,TRUE,Female,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want my family to learn a language together,,Beginner,Not currently a student,TRUE,382,2018-11-01T15:18:00Z,2,FALSE,FALSE,4,2,26,52,2,3
35ce9a2e72c911e999bbdca9049399ef,18-34,"$0 - $10,000",DE,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,TRUE,Male,2,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to challenge myself,,Intermediate,Part-time student,TRUE,468,2018-10-16T12:23:00Z,9,TRUE,FALSE,23,17,36,34,7,19
35ce9aba72c911e9aa61dca9049399ef,55 - 74,"$76,000 - $150,000",DE,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Female,2,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want my family to learn a language together,,Intermediate,Not currently a student,TRUE,301,2016-12-30T10:30:00Z,72,TRUE,FALSE,199,83,499,486,68,674
35ce9b4072c911e9b241dca9049399ef,Under 18,"$0 - $10,000",MX,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Unemployed,TRUE,Male,0,I'm slightly committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am interested in a culture that speaks this language,"To better understand the ""pop culture"" in this language,Other (please specify)",Beginner,Not currently a student,TRUE,300,2018-11-01T17:56:00Z,2,FALSE,FALSE,1,3,12,5,2,3
35ce9c4272c911e9afc6dca9049399ef,75 or older,"$26,000 - $75,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Male,0,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to improve relationships with some of the people in my life,Other (please specify),Beginner,Not currently a student,TRUE,854,2016-01-24T07:40:00Z,33,FALSE,TRUE,164,95,200,193,605,1015
35ce9d4f72c911e99b84dca9049399ef,55 - 74,No Response,MX,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Retired,FALSE,Female,3,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to advance professionally or economically,Other (please specify),Intermediate,Not currently a student,TRUE,232,2015-10-14T09:03:00Z,48,TRUE,FALSE,221,25,76,70,5,1117
35ce9dd172c911e9a5d1dca9049399ef,18-34,"$0 - $10,000",DE,Web browser,"No, I have never paid for Duolingo Plus",Monthly,No Response,TRUE,Male,1,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to challenge myself,,Beginner,Full-time student,TRUE,346,2016-03-07T19:09:00Z,28,FALSE,FALSE,86,6,38,37,1,972
35ce9e5472c911e9bd68dca9049399ef,18-34,"$26,000 - $75,000",DE,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,TRUE,Male,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,"I am an immigrant,I am a refugee",Beginner,Part-time student,TRUE,187,2013-10-06T17:20:00Z,22,FALSE,FALSE,48,3,23,23,2,1855
35ce9eca72c911e992e0dca9049399ef,Under 18,"$0 - $10,000",JP,Web browser,"No, I have never paid for Duolingo Plus",Weekly,Unemployed,FALSE,Male,3,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to learn this language for school,"Duolingo is an optional supplement to a class,Other (please specify)",Intermediate,Full-time student,TRUE,151,2018-05-01T18:48:00Z,13,FALSE,FALSE,20,10,80,77,3,187
35ce9f5772c911e9bc33dca9049399ef,18-34,"$26,000 - $75,000",MX,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,FALSE,Female,1,I'm slightly committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Beginner,Not currently a student,TRUE,284,2018-10-27T09:37:00Z,3,FALSE,FALSE,6,9,45,90,9,8
35ce9fdc72c911e98603dca9049399ef,35 - 54,"$26,000 - $75,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Female,2,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want my family to learn a language together,,Advanced,Not currently a student,TRUE,398,2017-06-18T19:15:00Z,31,FALSE,TRUE,275,94,196,210,496,504
35cea06672c911e9b213dca9049399ef,35 - 54,"$26,000 - $75,000",FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Male,0,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to learn this language for school,I want to fulfill a language requirement without taking a class,Beginner,Not currently a student,TRUE,184,2017-02-02T20:26:00Z,33,TRUE,FALSE,240,72,145,143,306,640
35cea0e872c911e98f7adca9049399ef,55 - 74,"$11,000 - $25,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Male,0,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Beginner,Not currently a student,TRUE,1640,2014-07-26T11:58:00Z,13,FALSE,TRUE,60,60,292,276,57,1562
35cea16872c911e99e98dca9049399ef,35 - 54,"$11,000 - $25,000",FR,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,FALSE,Female,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"Language learning is a hobby,Other (please specify)",Beginner,Not currently a student,TRUE,275,2018-06-20T20:41:00Z,9,FALSE,FALSE,32,42,277,249,9,137
35cea1eb72c911e9b062dca9049399ef,18-34,"$26,000 - $75,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,2,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Intermediate,Not currently a student,TRUE,291,2016-08-22T12:45:00Z,24,TRUE,TRUE,132,93,240,220,62,804
35cea26e72c911e98d39dca9049399ef,55 - 74,"$26,000 - $75,000",MX,Web browser,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,TRUE,Male,1,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,I want to spend less time watching or reading the news,Intermediate,Not currently a student,TRUE,270,2015-10-14T17:25:00Z,41,FALSE,FALSE,158,29,114,96,3,1117
35cea30c72c911e9b9b3dca9049399ef,55 - 74,"$26,000 - $75,000",FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Retired,TRUE,Male,1,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to improve relationships with some of the people in my life,"I want to better communicate with people in my community (neighbors, coworkers, etc.),Other (please specify)",Beginner,No Response,TRUE,275,2018-10-09T16:56:00Z,3,FALSE,FALSE,12,201,119,114,8,26
35cea38f72c911e999eadca9049399ef,55 - 74,"$151,000 or more",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,FALSE,Male,1,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Beginner,Not currently a student,TRUE,196,2012-11-27T20:59:00Z,6,FALSE,TRUE,50,87,298,267,57,2168
35cea41172c911e9a8abdca9049399ef,55 - 74,"$26,000 - $75,000",DE,Web browser,"No, I have never paid for Duolingo Plus",Daily,Retired,FALSE,Male,3,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want my family to learn a language together,,Intermediate,Part-time student,TRUE,330,2018-11-01T21:56:00Z,3,TRUE,FALSE,16,3,65,65,2,3
35cea49472c911e9903edca9049399ef,35 - 54,"$151,000 or more",MX,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,2,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to keep my brain healthy,,Intermediate,Not currently a student,TRUE,256,2018-05-30T06:10:00Z,18,TRUE,TRUE,140,72,651,575,13,158
35cea51772c911e9b625dca9049399ef,55 - 74,No Response,FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Female,1,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Intermediate,Not currently a student,TRUE,472,2017-04-12T19:01:00Z,31,TRUE,TRUE,195,86,386,383,32,571
35cea59772c911e9b433dca9049399ef,35 - 54,No Response,FR,Web browser,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,2,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to advance professionally or economically,"Learning this language will be useful in my current job,Learning this language will help me get a better job in the country where I live",Beginner,Not currently a student,TRUE,284,2018-03-04T20:55:00Z,48,TRUE,TRUE,223,69,167,159,72,245
35cea61c72c911e9b464dca9049399ef,55 - 74,"$26,000 - $75,000",FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Male,1,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"It's been a lifelong goal to learn this language,Other (please specify)",Intermediate,Not currently a student,TRUE,502,2014-11-16T21:05:00Z,31,FALSE,FALSE,0,89,174,174,893,1449
35cea69c72c911e9bf88dca9049399ef,35 - 54,"$151,000 or more",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Weekly,Employed full-time,TRUE,Male,0,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to learn this language for school,"I want to prepare for a placement test,I want to fulfill a language requirement without taking a class",Beginner,Not currently a student,TRUE,130,2017-06-25T01:37:00Z,1,FALSE,TRUE,190,4,16,15,1,497
35cea71e72c911e9be2cdca9049399ef,18-34,"$26,000 - $75,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Female,3,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Beginner,Not currently a student,TRUE,420,2016-02-12T15:37:00Z,10,FALSE,TRUE,25,54,177,170,27,996
35cea8ae72c911e99d5cdca9049399ef,35 - 54,"$151,000 or more",BR,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,FALSE,Male,2,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,I am a refugee,Intermediate,Not currently a student,TRUE,444,2018-09-16T18:56:00Z,31,TRUE,FALSE,119,48,553,508,19,49
35cea93072c911e985aadca9049399ef,55 - 74,"$26,000 - $75,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Male,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to improve relationships with some of the people in my life,"I want to better communicate with people in my community (neighbors, coworkers, etc.),I want to learn this language together with my family",Beginner,Not currently a student,TRUE,309,2017-03-28T09:17:00Z,31,FALSE,TRUE,127,95,193,139,286,586
35cea9b072c911e9b504dca9049399ef,18-34,"$26,000 - $75,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,1,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am preparing for a trip,"I want to communicate with locals in a meaningful way,I want to show respect by speaking the local language,Someday I would like to travel to a country that uses this language,I am planning to move to a different country",Advanced,Part-time student,TRUE,1044,2017-01-14T20:03:00Z,72,TRUE,TRUE,247,94,578,596,551,659
35ceaa3372c911e9a564dca9049399ef,35 - 54,"$26,000 - $75,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Female,1,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Beginner,Not currently a student,TRUE,404,2017-10-24T20:43:00Z,17,FALSE,TRUE,104,95,129,128,370,376
35ceaac072c911e98e88dca9049399ef,35 - 54,"$26,000 - $75,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,0,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to learn this language for school,I want to fulfill a language requirement without taking a class,Beginner,Not currently a student,TRUE,338,2016-04-04T22:09:00Z,62,TRUE,TRUE,319,93,926,904,264,944
35ceab4272c911e9a020dca9049399ef,18-34,"$0 - $10,000",BR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Male,2,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to challenge myself,,Beginner,Not currently a student,TRUE,2716,2017-12-24T17:41:00Z,27,FALSE,FALSE,64,51,54,50,7,315
